Date,Open,High,Low,Close,Volume,Adj Close
2001-03-05,102.809998,108.400002,97.900002,99.290001,9226900,78.25486
2001-02-26,105.800003,107.650002,97.50,102.300003,11982500,80.627174
2001-02-20,114.550003,115.599998,100.25,104.00,10722700,81.967018
2001-02-12,110.550003,118.639999,110.300003,115.00,7225400,90.636604
2001-02-05,109.400002,118.199997,109.300003,112.00,7269300,88.272171
2001-01-29,112.50,116.75,109.599998,110.269997,6538000,86.809746
2001-01-22,109.50,115.25,107.625,114.1875,8056700,89.893791
2001-01-16,93.75,113.9375,91.8125,111.25,13851500,87.581245
2001-01-08,93.50,96.4375,91.25,93.8125,7470200,73.853622
2001-01-02,84.50,99.75,83.75,94.00,11060200,74.001236
2000-12-26,89.00,89.5625,82.125,85.00,7759900,66.916008
2000-12-18,88.375,94.4375,80.0625,89.00,10043600,70.065002
2000-12-11,96.50,98.25,87.3125,87.8125,8295400,69.130142
2000-12-04,96.00,104.75,93.125,97.00,7506100,76.362976
2000-11-27,100.4375,102.00,92.25,95.625,6473200,75.28051
2000-11-20,101.50,104.375,98.3125,99.9375,5660400,78.675514
2000-11-13,91.8125,102.50,91.625,101.9375,5890600,80.250008
2000-11-06,99.875,103.75,93.00,93.00,6543100,73.213989
2000-10-30,93.50,102.625,90.3125,100.125,7949200,78.722961
2000-10-23,94.75,95.00,86.9375,93.6875,9758000,73.661499
2000-10-16,111.50,113.875,90.25,94.75,14741300,74.496887
2000-10-09,115.9375,119.375,103.125,109.0625,7617100,85.750046
2000-10-02,112.625,119.625,108.5625,116.00,8788100,91.204636
2000-09-25,124.50,126.625,110.25,112.625,6272100,88.551048
2000-09-18,125.25,126.6875,120.00,123.875,4425900,97.396324
2000-09-11,127.875,129.1875,122.75,125.00,5600000,98.280853
2000-09-05,132.8125,134.875,129.375,129.50,5050400,101.818962
2000-08-28,129.875,134.9375,129.5625,133.625,6150200,105.062233
2000-08-21,121.0625,129.875,119.875,129.00,4904400,101.425842
2000-08-14,120.00,123.6875,119.3125,120.4375,4747800,94.693604
2000-08-07,116.625,121.8125,115.5625,120.625,5971800,94.841026
2000-07-31,110.50,116.50,110.0625,115.875,4803100,91.004524
2000-07-24,114.125,115.625,108.875,111.8125,5690900,87.813972
2000-07-17,104.4375,117.8125,101.00,114.75,10576300,90.120987
2000-07-10,104.6875,105.9375,101.00,103.9375,5014400,81.629196
2000-07-03,108.75,109.875,100.00,105.0625,9652100,82.512733
2000-06-26,113.00,115.75,108.625,109.5625,6594300,86.04689
2000-06-19,113.50,120.6875,110.8125,111.875,5572800,87.863052
2000-06-12,119.125,120.4375,113.25,113.25,5272800,88.942932
2000-06-05,108.4375,122.3125,108.4375,119.6875,7566200,93.998741
2000-05-30,107.75,111.00,105.50,108.8125,4633900,85.457863
2000-05-22,106.00,112.25,103.4375,106.9375,6239400,83.985298
2000-05-15,104.00,109.25,102.00,106.4375,5938900,83.592613
2000-05-08,108.0625,110.625,102.0625,104.4375,6682000,82.021881
2000-05-01,112.50,113.625,106.50,107.875,4430200,84.619484
2000-04-24,102.00,113.9375,101.25,111.50,7097600,87.463013
2000-04-17,103.875,115.125,102.0625,104.00,10870700,81.579849
2000-04-10,124.75,125.375,102.875,105.00,8429900,82.364273
2000-04-03,120.00,128.00,115.0625,123.125,9468800,96.581909
2000-03-27,125.00,128.25,117.0625,118.375,8899600,92.855911
2000-03-20,110.00,122.25,109.9375,120.625,7618100,94.620857
2000-03-13,104.00,111.6875,102.50,110.00,7398000,86.286377
2000-03-06,109.9375,111.00,101.00,105.25,8517200,82.560379
2000-02-28,104.625,110.00,99.50,108.00,10225600,84.717537
2000-02-22,112.00,113.4375,104.9375,108.00,8628500,84.717537
2000-02-14,116.00,118.875,111.50,112.50,5319800,88.247429
2000-02-07,116.00,119.75,113.125,115.375,5362900,90.502647
2000-01-31,111.375,118.4375,109.125,115.625,6566800,90.603386
2000-01-24,121.875,122.875,110.0625,111.5625,6665000,87.420029
2000-01-18,119.6875,124.75,112.6875,121.50,10482600,95.207024
2000-01-10,117.25,123.3125,115.375,119.625,8532700,93.737778
2000-01-03,112.4375,119.75,110.625,113.50,10227400,88.938248
1999-12-27,109.6875,110.75,106.625,107.875,3362500,84.53051
1999-12-20,109.0625,110.4375,107.75,108.625,4536000,85.11821
1999-12-13,108.125,112.75,104.50,110.00,7762000,86.195656
1999-12-06,113.00,122.125,107.5625,109.00,11725200,85.412056
1999-11-29,104.9375,112.875,102.125,111.875,7534000,87.664902
1999-11-22,105.50,109.875,101.8125,105.00,9291400,82.277672
1999-11-15,96.00,105.125,92.625,103.9375,12310100,81.445099
1999-11-08,90.50,97.50,90.50,95.875,8713900,75.12735
1999-11-01,98.50,98.8125,90.00,90.25,12292300,70.62558
1999-10-25,94.25,99.00,92.125,98.25,11105800,76.886024
1999-10-18,108.00,113.0625,89.00,93.9375,25270600,73.511253
1999-10-11,113.50,116.6875,103.875,107.875,11843200,84.418114
1999-10-04,118.00,123.25,111.0625,113.50,10728100,88.819984
1999-09-27,126.625,126.8125,115.50,117.75,8031100,92.145844
1999-09-20,126.50,130.875,120.4375,125.00,7531800,97.819366
1999-09-13,134.625,135.5625,123.75,125.375,7127700,98.112823
1999-09-07,128.875,137.6875,128.375,135.00,7067800,105.644913
1999-08-30,124.25,129.75,122.6875,128.859375,5623500,100.839539
1999-08-23,122.75,125.875,120.875,124.00,6309700,97.036812
1999-08-16,125.00,129.625,121.0625,121.75,6035500,95.276062
1999-08-09,123.625,124.50,118.9375,123.375,4973100,96.547714
1999-08-02,124.00,127.00,117.5625,123.50,6136500,96.645531
1999-07-26,123.625,128.6875,122.75,125.6875,5470600,98.261566
1999-07-19,136.50,138.875,122.625,124.8125,9311900,97.577492
1999-07-12,137.4375,139.1875,134.50,136.25,5224600,106.519249
1999-07-06,132.50,137.4375,130.625,137.375,5811700,107.398766
1999-06-28,124.00,132.25,122.1875,132.25,5833900,103.392075
1999-06-21,122.875,127.75,121.5625,123.125,5494200,96.258217
1999-06-14,115.875,122.00,114.00,120.75,6116000,94.401459
1999-06-07,118.125,121.6875,112.5625,114.3125,5755100,89.368668
1999-06-01,113.625,116.00,109.4375,116.00,6133700,90.687943
1999-05-24,230.3125,236.625,112.625,116.00,10312600,90.687943
1999-05-17,236.00,240.625,229.1875,230.375,8265400,90.052742
1999-05-10,217.25,246.00,215.50,239.25,14478600,93.521942
1999-05-03,208.00,217.50,206.3125,217.25,9392600,84.922226
1999-04-26,204.75,215.25,202.3125,209.1875,14249400,81.678108
1999-04-19,170.875,206.5625,163.00,199.75,20636400,77.993195
1999-04-12,183.50,184.00,170.125,170.375,8669200,66.523613
1999-04-05,179.00,188.0625,178.5625,186.3125,8857200,72.746468
1999-03-29,175.00,181.50,174.375,177.00,6677700,69.110367
1999-03-22,168.6875,175.875,164.00,172.375,10365500,67.30452
1999-03-15,179.1875,183.50,168.00,168.5625,11085200,65.81591
1999-03-08,178.625,185.9375,177.0625,178.00,8572600,69.500824
1999-03-01,169.50,178.9375,165.0625,178.375,11836900,69.64724
1999-02-22,172.25,180.00,166.50,169.75,10442800,66.279579
1999-02-16,175.00,178.25,168.8125,171.625,8519400,67.011681
1999-02-08,167.00,178.8125,161.75,172.75,11576400,67.450935
1999-02-01,184.50,184.50,164.5625,166.00,11780700,64.729477
1999-01-25,182.25,186.8125,173.50,183.25,16472500,71.455879
1999-01-19,187.75,199.25,177.625,179.75,19880700,70.091103
1999-01-11,189.00,190.00,178.875,184.9375,7944000,72.113899
1999-01-04,185.00,192.75,181.50,187.5625,9016000,73.137482
1998-12-28,186.50,189.9375,183.50,184.375,4427300,71.894562
1998-12-21,171.5625,187.9375,171.5625,187.9375,6575700,73.283707
1998-12-14,166.50,172.1875,162.50,171.5625,7910300,66.898499
1998-12-07,164.4375,170.00,163.25,168.00,6354400,65.509346
1998-11-30,169.75,170.5625,162.25,164.25,6444600,64.047089
1998-11-23,161.00,170.1875,160.5625,170.00,5251800,66.289223
1998-11-16,158.625,161.375,157.625,160.125,6827500,62.438599
1998-11-09,150.75,159.875,149.9375,157.4375,8240300,61.390644
1998-11-02,148.4375,150.9375,145.75,149.9375,7159000,58.466118
1998-10-26,141.3125,149.8125,140.0625,148.50,8808700,57.820084
1998-10-19,135.00,143.6875,135.00,141.5625,10587800,55.118896
1998-10-12,130.125,138.75,126.5625,135.9375,10638800,52.928741
1998-10-05,123.75,127.9375,116.8125,127.3125,14194000,49.570503
1998-09-28,134.50,136.1875,118.9375,124.8125,10034500,48.597099
1998-09-21,120.125,134.9375,120.00,133.50,8334300,51.979671
1998-09-14,128.00,130.9375,124.25,124.6875,8059800,48.548431
1998-09-08,124.9375,127.4375,118.1875,126.5625,10091000,49.278481
1998-08-31,123.00,123.75,110.75,119.375,12183900,46.47995
1998-08-24,128.00,131.75,120.8125,122.5625,9231500,47.721039
1998-08-17,125.125,131.00,124.25,127.875,7120400,49.789516
1998-08-10,128.875,130.125,124.00,125.375,7199700,48.816116
1998-08-03,134.00,134.875,124.00,129.125,10914800,50.276218
1998-07-27,123.75,138.125,122.25,132.50,9603400,51.502159
1998-07-20,121.00,131.00,120.3125,124.25,11950500,48.295422
1998-07-13,118.50,120.625,116.00,120.1875,5005800,46.716347
1998-07-06,115.00,119.25,112.75,118.50,5596700,46.060421
1998-06-29,114.125,116.9375,113.50,115.1875,6463400,44.772869
1998-06-22,106.25,114.6875,106.1875,113.00,6468100,43.922596
1998-06-15,114.625,115.4375,106.00,106.125,11106000,41.250313
1998-06-08,118.75,120.00,114.00,116.25,5490600,45.185856
1998-06-01,117.375,119.00,113.875,118.875,7056700,46.206181
1998-05-26,122.375,123.00,117.375,117.50,7161200,45.671726
1998-05-18,124.75,127.00,121.125,121.9375,6141500,47.396561
1998-05-11,120.1875,129.3125,117.3125,124.9375,11454400,48.562649
1998-05-04,117.125,120.00,116.125,120.00,6029300,46.643463
1998-04-27,116.25,118.50,114.375,116.875,7569000,45.343956
1998-04-20,107.9375,120.00,107.1875,117.375,13003000,45.537941
1998-04-13,106.5625,110.00,104.1875,107.75,7022800,41.803734
1998-04-06,106.25,106.50,103.5625,106.375,6063000,41.270275
1998-03-30,104.125,106.6875,102.50,104.6875,5519800,40.615574
1998-03-23,101.5625,106.6875,101.375,104.375,7173200,40.494335
1998-03-16,99.6875,103.25,99.25,102.0625,6917500,39.597157
1998-03-09,97.125,101.125,95.875,99.625,7964600,38.651478
1998-03-02,104.1875,104.5625,98.125,98.125,8413800,38.069523
1998-02-23,103.4375,105.875,101.75,104.4375,6082600,40.518581
1998-02-17,103.0625,104.625,101.3125,102.625,7555800,39.815388
1998-02-09,98.125,103.625,97.50,102.375,8676400,39.718395
1998-02-02,100.00,101.25,97.75,98.00,7666700,38.021027
1998-01-26,99.25,99.9375,95.625,98.75,8933400,38.235046
1998-01-20,105.1875,108.375,98.50,99.1875,14686700,38.404442
1998-01-12,98.25,105.1875,97.50,105.00,9844500,40.654987
1998-01-05,105.5625,107.1875,99.375,100.0625,9649200,38.743233
1997-12-29,102.875,105.75,102.75,105.625,5618400,40.89698
1997-12-22,104.75,104.75,98.625,101.6875,4975800,39.372417
1997-12-15,101.50,105.50,97.00,102.125,10731600,39.541813
1997-12-08,112.875,113.50,96.375,100.375,11175900,38.864231
1997-12-01,110.00,113.3125,108.875,112.25,8523600,43.462116
1997-11-24,104.9375,109.9375,103.00,109.50,7459500,42.397343
1997-11-17,103.00,106.375,101.75,105.5625,7782400,40.87278
1997-11-10,100.75,102.0625,95.25,101.50,8269800,39.29982
1997-11-03,99.125,103.9375,98.25,99.50,7474000,38.52544
1997-10-27,97.25,102.25,88.625,98.50,15451000,38.064011
1997-10-20,95.8125,105.9375,94.50,98.00,13986400,37.870792
1997-10-13,105.50,105.50,95.25,95.4375,6781300,36.88055
1997-10-06,105.0625,107.125,104.125,104.9375,5789900,40.551697
1997-09-29,102.375,107.4375,102.00,104.3125,7733900,40.310177
1997-09-22,102.00,105.125,101.1875,102.625,7493800,39.658062
1997-09-15,98.125,101.25,96.125,99.25,7254500,38.35384
1997-09-08,103.9375,104.3125,96.125,97.75,10440800,37.774185
1997-09-02,101.375,105.25,101.25,103.625,6625200,40.044498
1997-08-25,106.375,107.00,100.468758,101.375,5943100,39.175018
1997-08-18,101.00,108.4375,99.6875,106.375,8800000,41.107201
1997-08-11,104.75,106.00,99.875,99.9375,8002900,38.619514
1997-08-04,104.5625,109.4375,104.00,105.25,6785400,40.672459
1997-07-28,106.50,107.00,102.75,104.75,7746300,40.404194
1997-07-21,105.25,108.4375,99.375,107.00,12670200,41.272064
1997-07-14,95.625,105.25,93.375,104.50,12730100,40.307762
1997-07-07,95.00,97.375,94.00,95.75,6747000,36.932713
1997-06-30,92.25,95.125,90.125,94.8125,5937300,36.571098
1997-06-23,89.875,93.75,87.625,91.25,8487300,35.196972
1997-06-16,88.75,91.9375,88.25,89.875,7760300,34.666607
1997-06-09,86.00,89.75,85.50,89.00,7445800,34.329102
1997-06-02,87.75,87.875,81.75,85.625,8413900,33.027294
1997-05-27,174.00,179.25,84.50,86.50,13972700,33.364799
1997-05-19,169.875,177.375,166.875,173.375,9810400,33.437122
1997-05-12,168.25,177.125,168.125,170.00,15292700,32.786221
1997-05-05,162.875,169.25,162.125,167.50,13576800,32.30407
1997-04-28,149.625,162.875,149.125,162.125,14180400,31.267447
1997-04-21,139.625,157.00,134.75,150.75,18368000,29.073662
1997-04-14,134.50,140.125,133.25,139.75,10727900,26.9522
1997-04-07,130.75,138.00,130.50,133.375,12354500,25.722717
1997-03-31,137.25,139.50,127.125,129.25,17584400,24.92717
1997-03-24,132.625,141.625,130.00,137.00,14686400,26.421835
1997-03-17,142.75,143.125,132.125,132.50,18490700,25.553965
1997-03-10,144.75,149.75,142.125,143.625,10615600,27.699533
1997-03-03,143.75,149.00,142.50,144.75,11776400,27.916502
1997-02-24,137.625,148.00,137.50,143.75,13591400,27.72364
1997-02-18,145.50,145.875,137.125,137.625,15939000,26.542374
1997-02-10,148.75,148.75,141.125,145.00,18233700,27.964716
1997-02-03,157.375,157.375,145.50,148.75,17361400,28.687943
1997-01-27,151.375,158.25,145.00,156.875,20907200,30.183743
1997-01-20,164.875,170.125,149.00,150.50,28292600,28.957151
1997-01-13,163.00,168.375,162.75,165.25,13582900,31.795145
1997-01-06,159.375,164.25,158.375,163.00,14322100,31.36223
1996-12-30,155.25,159.125,150.25,159.125,10234500,30.616657
1996-12-23,154.00,158.375,152.75,155.125,5242300,29.847031
1996-12-16,153.00,159.75,147.25,154.625,15048400,29.750828
1996-12-09,156.625,161.875,151.50,152.875,15372100,29.414118
1996-12-02,159.625,166.00,153.375,155.625,17202200,29.943235
1996-11-25,158.125,160.75,156.125,159.375,12079400,30.664759
1996-11-18,144.75,159.00,143.00,158.50,23021600,30.496403
1996-11-11,134.375,145.50,133.00,145.00,13699100,27.898918
1996-11-04,127.375,135.125,127.375,134.375,9915000,25.854601
1996-10-28,126.625,129.625,125.125,127.50,8528800,24.465885
1996-10-21,128.00,135.375,126.125,126.50,14208800,24.273996
1996-10-14,129.875,131.25,124.00,129.375,9399600,24.825678
1996-10-07,126.875,130.125,125.50,129.875,9993600,24.921623
1996-09-30,124.875,127.125,123.125,126.625,8377200,24.297983
1996-09-23,122.25,127.875,122.125,124.75,10095200,23.93819
1996-09-16,122.125,125.25,121.50,123.00,11680100,23.602385
1996-09-09,116.00,122.875,115.875,122.125,13157400,23.434481
1996-09-03,113.25,115.875,112.562477,115.50,7785900,22.163214
1996-08-26,113.00,115.75,111.25,114.375,7727600,21.947338
1996-08-19,109.875,113.875,109.50,113.00,6616000,21.683491
1996-08-12,112.00,113.25,109.125,110.00,8132400,21.107822
1996-08-05,108.00,113.875,108.00,112.375,10801600,21.56356
1996-07-29,103.50,109.375,103.375,108.875,12978100,20.825245
1996-07-22,93.375,104.125,89.125,103.875,17267700,19.868862
1996-07-15,94.50,97.875,89.75,93.75,15090100,17.932186
1996-07-08,98.125,100.25,94.125,95.312477,12585400,18.231052
1996-07-01,99.25,102.25,97.75,97.875,8550000,18.721203
1996-06-24,99.625,100.125,97.625,99.00,10322800,18.936388
1996-06-17,101.875,102.75,98.25,98.625,10892800,18.86466
1996-06-10,102.00,104.375,101.375,101.625,10156400,19.43849
1996-06-03,106.375,106.625,96.125,101.75,15096700,19.4624
1996-05-28,109.25,109.375,105.625,106.75,9853500,20.418783
1996-05-20,112.00,112.50,108.00,108.75,8646800,20.801336
1996-05-13,106.375,111.625,105.875,110.875,11778900,21.2078
1996-05-06,108.50,108.50,103.625,106.375,10694200,20.347054
1996-04-29,107.75,110.25,107.375,108.125,10374400,20.613419
1996-04-22,106.875,108.875,105.625,107.75,12462300,20.541927
1996-04-15,112.625,120.125,103.375,105.375,29044500,20.089148
1996-04-08,115.625,120.875,110.125,111.50,16544800,21.256844
1996-04-01,112.125,120.50,110.00,117.75,14439100,22.44837
1996-03-25,114.875,115.125,107.625,111.25,15103400,21.209183
1996-03-18,120.625,125.50,114.125,114.25,16110000,21.781116
1996-03-11,113.875,120.00,113.625,119.875,13873700,22.853491
1996-03-04,118.75,121.25,112.25,114.25,14760800,21.781116
1996-02-26,123.875,128.875,117.00,118.125,21776100,22.519863
1996-02-20,116.75,126.125,116.75,125.625,18901500,23.949696
1996-02-12,114.125,118.875,113.50,118.00,16954300,22.496033
1996-02-05,109.375,115.125,109.25,113.50,15132600,21.638132
1996-01-29,104.75,110.375,104.25,109.625,15332500,20.853853
1996-01-22,101.50,109.00,100.75,104.75,20488000,19.926487
1996-01-15,86.50,104.125,83.125,102.00,28944000,19.403357
1996-01-08,88.625,89.25,86.00,86.375,14066600,16.431028
1996-01-02,91.375,92.125,85.625,88.625,17600000,16.859043
1995-12-26,92.00,92.125,89.50,91.375,7758300,17.382174
1995-12-18,90.00,92.00,87.75,91.25,14605400,17.358395
1995-12-11,97.125,97.25,89.875,90.25,13816600,17.168165
1995-12-04,95.00,97.25,94.00,96.875,11024000,18.428432
1995-11-27,96.50,98.125,94.75,94.75,10396600,18.024197
1995-11-20,95.00,96.625,93.00,95.875,8698000,18.238203
1995-11-13,97.50,98.00,94.75,95.125,10130300,18.095531
1995-11-06,101.25,102.375,96.625,97.375,12172100,18.523548
1995-10-30,97.50,101.50,96.375,101.50,11784100,19.259361
1995-10-23,95.625,99.25,94.625,96.50,12659400,18.310623
1995-10-16,92.50,98.50,91.25,95.375,24429300,18.097158
1995-10-09,93.875,94.25,89.125,92.50,14038700,17.551634
1995-10-02,95.00,95.625,93.375,94.125,10189400,17.859974
1995-09-25,94.00,95.375,91.875,94.50,12711500,17.931129
1995-09-18,92.50,98.125,92.375,93.875,13473100,17.812536
1995-09-11,98.25,98.75,91.625,92.25,33980500,17.504196
1995-09-05,103.00,103.00,98.125,98.875,20266600,18.761274
1995-08-28,103.75,104.50,98.625,102.75,14115800,19.496544
1995-08-21,111.375,111.375,103.75,103.875,16026600,19.710011
1995-08-14,109.25,114.625,109.25,111.375,11299100,21.133116
1995-08-07,109.125,110.375,108.375,109.25,7593600,20.729902
1995-07-31,110.625,111.75,105.625,108.625,10613200,20.563984
1995-07-24,104.125,111.25,103.50,110.625,15681300,20.942606
1995-07-17,104.125,108.625,97.75,103.625,24554000,19.617424
1995-07-10,100.00,104.25,99.50,103.875,10704500,19.664753
1995-07-03,96.25,100.625,95.75,99.50,9357900,18.836514
1995-06-26,98.50,99.25,94.375,96.00,10581500,18.173923
1995-06-19,93.375,99.375,93.25,98.625,13065500,18.670866
1995-06-12,90.50,94.00,89.75,92.625,10682400,17.534996
1995-06-05,91.75,93.50,88.375,89.125,15601900,16.872406
1995-05-30,95.625,95.75,91.50,93.875,10420100,17.771635
1995-05-22,93.50,97.875,93.50,95.00,11223900,17.984612
1995-05-15,94.50,96.125,92.25,93.375,11634500,17.676979
1995-05-08,92.75,95.625,92.625,94.375,10898700,17.866291
1995-05-01,93.875,96.125,91.625,93.125,13512600,17.629652
1995-04-24,91.50,96.875,91.00,94.625,15872300,17.866102
1995-04-17,87.00,92.00,86.00,91.625,14895100,17.299675
1995-04-10,84.00,87.625,84.00,86.375,7981200,16.308424
1995-04-03,82.25,85.125,82.25,84.00,7601400,15.860002
1995-03-27,83.875,85.125,81.375,82.125,9542400,15.505983
1995-03-20,82.75,84.375,81.25,83.625,9297600,15.789198
1995-03-13,81.50,83.625,81.25,82.625,10673900,15.600389
1995-03-06,79.50,81.625,78.50,81.125,13622900,15.317174
1995-02-27,74.625,80.00,73.75,79.875,11102400,15.081162
1995-02-21,75.00,75.75,74.125,74.875,7043200,14.137115
1995-02-13,75.125,76.25,74.625,75.00,7332200,14.160716
1995-02-06,74.375,75.75,73.875,75.00,6249700,14.160716
1995-01-30,72.75,75.25,70.25,74.625,9179400,14.04271
1995-01-23,74.50,74.875,70.625,72.50,13417700,13.642834
1995-01-16,76.375,78.00,75.00,75.375,8961700,14.183843
1995-01-09,75.00,77.25,74.875,76.375,9512200,14.37202
1995-01-03,73.50,75.75,73.25,75.125,8474000,14.136799
1994-12-27,74.125,74.50,72.50,73.50,5960400,13.831011
1994-12-19,70.50,74.625,70.50,73.50,8769000,13.831011
1994-12-12,71.125,71.375,69.375,70.125,8358500,13.195913
1994-12-05,71.625,72.375,69.50,71.50,7587900,13.454657
1994-11-28,70.875,71.625,68.875,71.375,7164800,13.431135
1994-11-21,73.25,74.125,68.00,70.75,9845800,13.313524
1994-11-14,72.75,73.875,72.25,73.25,7577600,13.783967
1994-11-07,71.375,74.375,70.75,72.375,9039500,13.619311
1994-10-31,75.625,75.625,71.125,71.125,9600100,13.38409
1994-10-24,74.625,76.375,72.625,76.125,9478000,14.276251
1994-10-17,72.875,76.125,72.75,74.625,13218700,13.994946
1994-10-10,71.25,74.125,70.75,73.125,9778000,13.71364
1994-10-03,69.375,71.75,67.375,71.125,9506600,13.338566
1994-09-26,69.00,70.125,67.75,69.625,6821200,13.057261
1994-09-19,70.625,71.375,68.875,69.125,9689600,12.963492
1994-09-12,67.50,71.375,67.50,71.00,11082600,13.315124
1994-09-06,67.125,68.25,66.625,67.25,6950600,12.61186
1994-08-29,69.75,70.00,66.75,67.25,8720600,12.61186
1994-08-22,67.50,70.125,66.625,70.00,14479200,13.127586
1994-08-15,63.75,68.625,63.75,68.125,11934600,12.775955
1994-08-08,62.75,65.125,62.625,63.75,9476400,11.955481
1994-08-01,61.875,63.50,61.50,62.375,7084500,11.697618
1994-07-25,61.375,63.125,61.328121,61.875,7708800,11.557802
1994-07-18,57.25,62.625,54.50,61.375,15346200,11.464406
1994-07-11,56.875,58.50,54.875,56.875,10923800,10.623838
1994-07-05,57.00,57.875,56.25,56.625,8762400,10.57714
1994-06-27,59.00,61.875,56.75,57.00,11548000,10.647187
1994-06-20,61.875,62.25,59.50,59.875,7026400,11.184216
1994-06-13,62.375,65.00,62.25,62.375,8959200,11.651198
1994-06-06,61.25,63.50,61.125,62.625,6245900,11.697897
1994-05-31,63.50,63.75,60.75,61.00,8055500,11.394359
1994-05-23,62.125,64.125,61.375,63.625,9767900,11.884689
1994-05-16,57.625,62.375,57.375,62.125,15441200,11.6045
1994-05-09,56.50,58.25,56.50,57.50,5948300,10.740583
1994-05-02,57.50,58.625,56.25,56.50,6004600,10.553791
1994-04-25,58.50,59.25,56.75,57.50,9485600,10.694088
1994-04-18,52.875,59.50,51.375,58.75,17472200,10.926568
1994-04-11,52.625,54.50,51.875,53.00,9562800,9.857159
1994-04-04,53.00,54.125,52.25,52.50,8094400,9.764167
1994-03-28,54.375,55.00,52.00,54.625,14114100,10.159384
1994-03-21,56.875,58.875,53.625,54.00,9790000,10.043143
1994-03-14,56.125,58.375,55.875,57.125,9921700,10.624344
1994-03-07,53.00,56.25,51.375,55.875,11907200,10.391864
1994-02-28,53.125,53.875,52.125,52.625,7244700,9.787416
1994-02-22,52.625,54.25,52.625,52.875,5186700,9.833911
1994-02-14,53.375,55.25,52.125,52.625,8052500,9.787416
1994-02-07,52.375,54.75,52.00,53.25,9326200,9.903655
1994-01-31,57.875,57.875,52.00,52.00,9142100,9.671175
1994-01-24,55.75,59.375,55.375,57.75,17778000,10.69242
1994-01-17,58.50,58.50,54.75,55.25,8958800,10.229545
1994-01-10,58.875,59.50,58.125,58.625,6655100,10.854426
1994-01-03,56.875,60.00,56.875,58.875,7748800,10.900714
1993-12-27,58.625,59.375,56.375,56.50,5881300,10.460982
1993-12-20,59.25,59.375,58.125,58.625,7961400,10.854426
1993-12-13,55.875,59.875,55.375,59.75,14657200,11.06272
1993-12-06,53.00,55.50,52.75,55.25,7665600,10.229545
1993-11-29,56.00,56.125,53.125,53.50,8380400,9.905532
1993-11-22,51.875,56.00,51.625,55.75,10057500,10.32212
1993-11-15,51.625,54.25,50.75,51.875,11192000,9.604663
1993-11-08,50.25,52.50,49.00,51.625,10668800,9.558375
1993-11-01,46.00,51.125,45.75,49.875,20574800,9.234363
1993-10-25,43.875,46.625,43.75,46.00,12422800,8.474951
1993-10-18,44.50,45.75,42.875,44.50,8416500,8.198594
1993-10-11,44.25,44.875,42.50,44.50,6301800,8.198594
1993-10-04,44.25,44.75,43.25,44.25,6619300,8.152534
1993-09-27,41.75,43.875,41.25,43.875,8780600,8.083445
1993-09-20,43.25,43.375,41.50,41.75,6497200,7.691939
1993-09-13,43.875,44.375,42.75,43.375,6688600,7.991326
1993-09-07,46.125,46.25,43.50,43.75,7604900,8.060415
1993-08-30,44.125,46.375,44.125,45.75,6579300,8.428891
1993-08-23,43.125,44.75,43.00,44.125,6643600,8.129504
1993-08-16,41.625,43.50,40.625,43.125,7327400,7.945266
1993-08-09,43.375,43.75,41.25,41.625,5931700,7.668909
1993-08-02,44.375,44.75,43.125,43.375,5022900,7.991326
1993-07-26,41.875,46.375,41.125,44.50,15051800,8.152405
1993-07-19,45.625,46.00,41.625,42.25,12850800,7.740204
1993-07-12,46.875,48.50,45.50,45.625,5632100,8.358505
1993-07-06,48.00,48.125,46.375,46.625,6299100,8.541705
1993-06-28,49.875,50.75,47.75,48.25,5721900,8.839405
1993-06-21,50.125,50.125,48.50,49.75,5033900,9.114205
1993-06-14,52.25,52.50,48.875,49.375,8170300,9.045506
1993-06-07,54.00,54.00,51.50,52.50,5775500,9.618006
1993-06-01,53.25,54.375,51.75,54.00,8933300,9.892806
1993-05-24,48.625,54.00,48.50,52.75,12043300,9.663806
1993-05-17,47.875,50.125,47.50,48.375,7585200,8.862305
1993-05-10,48.875,49.125,47.125,47.875,5338200,8.770705
1993-05-03,49.125,49.875,47.75,48.625,5289700,8.908105
1993-04-26,48.125,50.75,47.875,48.625,7683600,8.810679
1993-04-19,50.25,50.625,47.375,47.75,8951400,8.652133
1993-04-12,50.75,51.875,48.50,49.00,8118300,8.878629
1993-04-05,52.625,53.00,50.25,50.25,5554900,9.105124
1993-03-29,52.00,53.125,49.875,52.625,9542800,9.535465
1993-03-22,53.50,54.25,50.125,51.375,9697300,9.30897
1993-03-15,56.125,56.25,53.625,53.75,5881300,9.739311
1993-03-08,55.50,57.125,53.625,55.625,11278800,10.079055
1993-03-01,54.75,55.875,53.625,55.25,9210200,10.011106
1993-02-22,50.50,54.875,50.50,54.375,8887600,9.852559
1993-02-16,50.50,51.25,48.75,50.50,8989900,9.150423
1993-02-08,52.25,54.50,50.50,50.75,11574000,9.195723
1993-02-01,52.00,53.00,50.75,52.00,11512800,9.422217
1993-01-25,48.75,53.25,47.50,51.50,16195000,9.233056
1993-01-18,48.875,50.875,45.875,48.625,14745900,8.717618
1993-01-11,46.75,49.875,46.75,48.25,15687200,8.650387
1993-01-04,51.75,51.875,45.875,46.50,15608900,8.336642
1992-12-28,52.875,53.00,49.25,50.375,15936600,9.031363
1992-12-21,51.25,53.00,48.75,52.75,19473700,9.457159
